Date,Close_Pfe,Close_Coin,Close_Crwd,Close_Btc,Close_Pfe_normalized,Close_Coin_normalized,Close_Crwd_normalized,Close_Btc_normalized
2023-09-26,32.4,70.52,160.48,26298.634678281232,0.09396799343455065,0.489435712445246,0.703165098374679,0.535439243187279
2023-09-27,32.1,71.52,163.04,26204.75759083597,0.08165777595404194,0.5023189899510434,0.7305389221556885,0.5306775370201589
2023-09-28,32.09,75.16,165.25,26350.146895428057,0.0812474353713584,0.5492141200721463,0.754170230966638,0.5380520856682847
2023-09-29,33.17,75.08,167.38,27009.01375072488,0.1255642183011901,0.5481834578716824,0.776946107784431,0.5714716394013207
2023-10-02,33.94,75.31,169.54,27967.510579087113,0.15716044316782923,0.5511466116980159,0.8000427715996576,0.6200892561487371
2023-10-03,33.9,72.48,162.03,27615.06488509527,0.15551908083709476,0.5146869363566091,0.7197390932420872,0.60221223332744
2023-10-04,33.31,73.47,164.05,27439.121946705116,0.1313089864587609,0.5274413810873486,0.74133875106929,0.5932879196573752
2023-10-05,33.47,74.62,165.29,27792.1112772493,0.1378744357816988,0.5422571502190158,0.7545979469632162,0.6111925172319417
2023-10-06,33.13,78.46,176.69,27435.874615135104,0.12392285597045562,0.5917289358412778,0.8764970059880238,0.5931232059963061
2023-10-09,33.2,79.1,181.82,27948.10365174851,0.12679524004924103,0.5999742334449882,0.9313515825491872,0.619104882984764
2023-10-10,33.17,79.62,183.85,27593.782534439666,0.1255642183011901,0.6066735377480031,0.9530581693755344,0.6011327334928643
2023-10-11,33.11,77.35,188.22,27392.247702732497,0.12310217480508824,0.5774284978098427,0.9997861420017108,0.5909103280354189
2023-10-12,32.92,75.19,187.56,26842.190439092396,0.1153057037340994,0.5496006183973202,0.9927288280581693,0.5630098984862868
2023-10-13,32.11,73.43,185.72,26729.137205815106,0.0820681165367255,0.5269260499871168,0.9730538922155687,0.5572755250330924
2023-10-16,33.27,75.21,187.67,27150.29700140705,0.12966762412802643,0.5498582839474361,0.9939050470487594,0.578637917610328
2023-10-17,32.75,77.46,187.14,28513.30993247735,0.10832991382847768,0.5788456583354804,0.9882378100940973,0.6477737126841383
2023-10-18,31.41,73.93,187.79,28417.72175169982,0.0533442757488716,0.5333676887400155,0.9951881950384942,0.6429252151188773
2023-10-19,31.19,73.1,184.52,28328.245198134824,0.04431678292983184,0.5226745684102034,0.9602224123182207,0.6383867162314729
2023-10-20,30.65,74.66,178.76,28715.748142407952,0.02215839146491585,0.5427724813192475,0.8986313088109493,0.6580419399898624
2023-10-23,30.84,77.21,179.08,30019.38050086351,0.029954862535904823,0.575624838959031,0.9020530367835757,0.7241657877768376
2023-10-24,30.43,82.07,182.82,32953.262760830985,0.01313089864587609,0.6382375676372067,0.942044482463644,0.8729804307432271
2023-10-25,30.73,77.79,175.38,33846.72425733224,0.025441116126384944,0.5830971399123938,0.8624893071000854,0.9182992751359546
2023-10-26,31.16,74.61,171.64,34471.986031672015,0.04308576118178091,0.5421283174439577,0.8224978614200169,0.9500142859864366
2023-10-27,30.11,70.78,172.82,34174.451552912586,0.0,0.4927853645967534,0.835115483319076,0.9349225122534082
2023-10-30,30.55,73.6,174.61,34556.242814761616,0.01805498563807966,0.5291162071631021,0.8542557741659539,0.9542880236425327
2023-10-31,30.56,77.12,176.77,34498.70391946407,0.018465326220763207,0.5744653439835095,0.8773524379811806,0.9513694913356228
2023-11-01,30.51,77.81,178.35,34672.2892841885,0.016413623307345186,0.5833548054625096,0.8942472198460221,0.9601742223325452
2023-11-02,30.5,84.6,182.8,35457.45491210553,0.016003282724661495,0.6708322597268744,0.941830624465355,1.0
2023-11-03,31.26,85.8,188.24,34924.05545044328,0.04718916700861724,0.6862921927338314,1.0,0.9729445003540762
